0.04,0.38
-0.01,0.41
-0.06,0.42
-0.12,0.42
-0.16,0.42
-0.22,0.40
-0.27,0.38
-0.32,0.35
-0.36,0.31
-0.38,0.26
-0.41,0.22
-0.43,0.18
-0.44,0.14
-0.45,0.11
-0.44,0.08
-0.45,0.07
-0.45,0.06
-0.44,0.05
-0.45,0.04
-0.45,0.04
-0.45,0.04
-0.45,0.03
-0.45,0.03
-0.45,0.03
-0.44,0.03
-0.45,0.02
-0.45,0.01
-0.43,-0.03
-0.42,-0.06
-0.40,-0.11
-0.38,-0.15
-0.34,-0.19
-0.31,-0.23
-0.27,-0.25
-0.23,-0.28
-0.19,-0.29
-0.15,-0.30
-0.10,-0.30
-0.06,-0.30
-0.02,-0.29
0.02,-0.28
0.06,-0.26
0.10,-0.24
0.13,-0.21
0.15,-0.18
0.18,-0.14
0.20,-0.11
0.21,-0.08
0.22,-0.05
0.23,-0.02
0.23,-0.00
0.24,0.00
0.24,-0.00
0.23,-0.01
0.23,-0.03
0.22,-0.06
0.21,-0.11
0.18,-0.15
0.15,-0.19
0.10,-0.23
0.05,-0.26
0.00,-0.28
-0.05,-0.30
-0.10,-0.30
-0.15,-0.30
-0.21,-0.29
-0.25,-0.27
-0.30,-0.24
-0.34,-0.20
-0.37,-0.17
-0.40,-0.13
-0.42,-0.09
-0.43,-0.05
-0.45,-0.02
-0.45,0.01
-0.45,0.03
-0.45,0.05
-0.45,0.05
-0.45,0.05
-0.45,0.05
-0.45,0.05
-0.45,0.05
-0.45,0.05
-0.45,0.06
-0.45,0.08
-0.45,0.13
-0.44,0.17
-0.42,0.21
-0.39,0.26
-0.36,0.30
-0.32,0.34
-0.27,0.38
-0.21,0.41
-0.14,0.41
-0.07,0.42
0.00,0.40
0.07,0.37
0.12,0.33
0.16,0.28
0.19,0.23
0.22,0.16
0.23,0.10
0.24,0.05
0.23,-0.01
0.23,-0.05
0.22,-0.08
0.21,-0.10
0.21,-0.11
0.20,-0.12
0.19,-0.13
0.19,-0.14
0.19,-0.15
0.18,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.14
0.19,-0.14
0.19,-0.15
0.19,-0.15
0.19,-0.14
0.19,-0.14
0.19,-0.15
0.19,-0.14
0.19,-0.14
0.19,-0.15
0.19,-0.14
0.19,-0.14
0.19,-0.14
0.19,-0.15
0.19,-0.15
0.19,-0.14
0.19,-0.14
0.19,-0.15
0.19,-0.14
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.14
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
0.19,-0.15
